Sno,Feature1,Dog Name,Feature2,Feature3,Feature4,Feature5,Feature6,Money,Count,Debt,IsActiveMember,EstimatedSalary,id,Gender2,Customer Type,Age2,Type of Travel,Class,Distance,Rating0,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Departure Delay in Minutes,Arrival Delay in Minutes,Target1,Target2
1699,15723620,Lu,617,France,Male,41,7,0,2,0,1,14496.67,89311,Female,Loyal Customer,47,Business travel,Eco Plus,453,3,4,4,4,5,4,4,3,3,3,3,3,3,4,0,0,0,0
1700,15671779,Nebechi,567,France,Male,39,5,0,2,0,0,168521.72,53301,Male,Loyal Customer,42,Business travel,Business,3521,4,1,1,1,1,2,2,4,4,4,4,2,4,2,3,5,0,0
1701,15672966,Cross,682,Spain,Female,64,9,0,2,1,1,103318.44,99518,Female,Loyal Customer,49,Business travel,Business,2974,2,2,2,2,5,4,4,4,4,4,4,3,4,4,4,0,0,1
1702,15624667,Wallace,684,France,Male,35,6,135871.5,1,1,1,87219.41,12967,Female,Loyal Customer,23,Personal Travel,Eco Plus,359,2,5,2,1,2,2,2,2,4,5,5,3,4,2,0,2,0,0
1703,15812888,Perreault,447,France,Male,41,3,0,4,1,1,197490.39,31359,Male,Loyal Customer,51,Business travel,Business,589,2,2,2,2,5,3,4,2,2,3,2,2,2,3,0,0,1,0
1704,15724154,Manna,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,39817,Female,disloyal Customer,23,Business travel,Eco,272,1,0,1,3,3,1,3,3,2,3,1,4,5,3,0,0,1,0
1705,15749540,Hsiung,585,France,Male,36,7,0,2,1,0,94283.09,90822,Male,Loyal Customer,31,Business travel,Business,594,5,5,4,5,5,5,5,5,3,4,5,3,4,5,0,2,0,1
1706,15621063,Gibbons,516,France,Female,42,8,56228.25,1,1,0,46857.52,102970,Female,Loyal Customer,40,Business travel,Business,3951,5,5,5,5,5,4,4,5,5,5,5,5,5,3,5,0,0,1
1707,15661626,Algeranoff,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,63792,Male,Loyal Customer,17,Personal Travel,Eco,1721,1,5,1,5,3,1,3,3,4,5,5,4,4,3,4,0,1,0
1708,15698703,Doherty,628,Germany,Male,40,5,181768.32,2,1,1,129107.97,90068,Female,Loyal Customer,39,Business travel,Business,1933,5,5,2,5,4,4,4,4,4,4,4,5,4,5,0,0,0,1
1709,15801431,Rowe,682,Spain,Female,48,9,101198.01,1,1,1,49732.9,41390,Male,disloyal Customer,36,Business travel,Eco,809,3,4,4,4,1,4,1,1,3,3,4,4,4,1,118,105,0,0
1710,15649451,Yates,746,France,Male,25,9,0,2,0,1,88728.47,10608,Male,Loyal Customer,40,Business travel,Business,3643,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,0,0,1
1711,15626156,Galloway,655,France,Female,60,3,0,2,1,1,86981.45,46867,Female,disloyal Customer,27,Business travel,Eco,909,5,5,5,3,1,5,1,1,3,5,3,4,1,1,0,0,0,1
1712,15606158,Genovese,644,France,Female,39,9,0,1,1,0,3740.93,94514,Female,Loyal Customer,52,Business travel,Business,248,2,2,2,2,5,4,5,4,4,4,4,5,4,4,0,0,0,1
1713,15589496,Arrington,778,France,Male,34,5,139064.06,2,0,0,67949.32,39984,Male,Loyal Customer,17,Business travel,Eco Plus,1262,3,1,1,1,3,4,4,3,2,5,5,1,3,3,0,0,0,1
1714,15730345,Miah,617,France,Female,35,2,104508.1,1,1,1,147636.46,45901,Male,Loyal Customer,29,Business travel,Business,3139,2,2,2,2,5,5,5,5,2,2,2,1,5,5,40,26,0,1
1715,15572038,Chijindum,660,Germany,Male,35,9,113948.58,1,1,0,188891.96,113416,Male,Loyal Customer,58,Business travel,Business,3596,3,3,3,3,5,4,5,5,5,5,5,5,5,4,0,0,1,1
1716,15643439,Ferguson,537,France,Male,47,10,0,2,0,1,25482.62,71207,Male,disloyal Customer,28,Business travel,Eco,733,2,2,2,2,2,2,1,2,3,3,3,2,3,2,82,84,0,0
1717,15604158,Smith,554,France,Female,39,10,0,2,1,1,18391.93,63293,Male,Loyal Customer,54,Business travel,Business,2468,2,2,4,2,1,3,3,2,2,2,2,4,2,3,0,0,0,0
1718,15657396,Marshall,806,France,Male,31,9,0,2,0,1,140168.36,58831,Female,Loyal Customer,46,Business travel,Business,2590,3,3,3,3,4,4,5,4,4,4,4,5,4,3,3,0,0,1
1719,15709478,P'an,611,Germany,Male,37,1,117524.72,2,0,1,161064.29,65529,Male,Loyal Customer,66,Personal Travel,Eco,1616,2,4,2,3,4,2,4,4,4,3,4,3,5,4,23,23,0,0
1720,15628824,Burton,665,France,Female,37,5,160389.82,1,0,1,183542.08,82266,Male,disloyal Customer,12,Business travel,Eco,1481,4,4,4,4,1,4,1,1,4,3,3,1,4,1,10,13,0,0
1721,15814519,Kamdibe,648,France,Female,37,7,0,2,1,0,194238.92,28232,Male,Loyal Customer,9,Business travel,Eco,1009,0,3,0,1,5,0,3,5,4,3,5,2,2,5,0,0,0,1
1722,15636520,Milani,692,France,Male,27,1,125547.53,1,0,0,7900.46,22199,Female,Loyal Customer,49,Personal Travel,Eco,606,5,1,5,3,2,4,3,2,2,5,2,3,2,2,0,0,0,1
1723,15794414,Forbes,507,Spain,Male,46,6,92783.68,1,1,1,51424.29,107528,Male,Loyal Customer,9,Personal Travel,Eco Plus,838,3,4,3,3,1,3,1,1,3,4,4,4,5,1,33,23,0,0
1724,15643671,Chiekwugo,696,Germany,Male,49,5,97036.22,2,1,0,152450.84,3959,Female,Loyal Customer,58,Personal Travel,Eco,764,3,3,3,3,2,4,3,5,5,3,2,1,5,3,0,6,1,0
1725,15700650,Cousens,681,France,Male,34,3,0,2,0,0,55816.2,100173,Male,Loyal Customer,31,Personal Travel,Eco,468,3,4,3,1,3,3,2,3,5,3,5,5,5,3,9,9,0,0
1726,15680224,Ross,687,France,Female,26,6,0,2,1,1,32909.13,126419,Male,Loyal Customer,57,Business travel,Business,2134,5,5,5,5,3,4,4,4,4,4,4,3,4,3,0,0,0,1
1727,15784286,Wood,641,Spain,Male,40,5,102145.13,1,1,1,100637.07,86796,Male,disloyal Customer,44,Business travel,Business,692,3,3,3,4,3,3,3,3,5,4,5,3,5,3,0,0,0,0
1728,15693996,Hawks,507,France,Female,33,1,113452.66,1,0,0,142911.99,17488,Female,disloyal Customer,25,Business travel,Eco,352,1,3,1,3,3,1,3,3,5,3,3,2,2,3,0,0,0,0
1729,15764343,T'ien,688,Spain,Female,46,8,155681.72,1,1,0,26287.21,102384,Female,disloyal Customer,27,Business travel,Eco,197,4,2,3,4,4,3,4,4,2,4,4,4,3,4,0,0,0,0
1730,15704168,Ting,535,Germany,Male,38,8,127475.24,1,0,0,60775.76,9483,Male,disloyal Customer,33,Business travel,Business,322,3,3,3,3,3,3,3,3,4,5,5,3,5,3,57,87,1,0
1731,15680197,Thynne,701,France,Male,41,10,0,2,1,1,146257.77,3213,Female,Loyal Customer,35,Business travel,Eco Plus,585,4,3,5,3,4,4,4,4,4,5,4,2,4,4,47,50,0,0
1732,15633729,Wang,488,France,Male,43,10,112751.13,1,1,1,28332,77710,Male,disloyal Customer,33,Business travel,Business,696,1,1,1,3,4,1,4,4,5,4,4,5,4,4,0,0,0,0
1733,15577683,Maclean,539,France,Female,29,4,0,2,1,1,100919.19,70368,Female,disloyal Customer,31,Business travel,Eco,1145,1,1,1,4,4,1,4,4,3,3,4,4,4,4,0,14,0,0
1734,15800746,Watson,674,France,Male,45,7,144889.18,1,1,1,102591.9,127664,Male,Loyal Customer,38,Business travel,Business,2153,2,2,2,2,4,4,4,4,5,5,4,4,3,4,173,173,1,1
1735,15788686,Gibson,538,Spain,Male,40,8,0,2,1,1,25554.4,70437,Female,Loyal Customer,54,Business travel,Business,3801,1,5,5,5,5,3,3,4,4,3,1,1,4,4,38,28,0,0
1736,15742798,French,829,France,Female,22,7,150126.44,1,1,0,152107.93,37111,Male,Loyal Customer,44,Business travel,Business,3768,2,3,2,2,1,2,2,4,4,5,4,5,4,3,11,14,1,1
1737,15596647,Henderson,768,France,Male,54,8,69712.74,1,1,1,69381.05,33165,Male,Loyal Customer,33,Personal Travel,Eco,163,3,4,3,2,4,3,4,4,4,5,5,4,5,4,0,0,0,0
1738,15756070,Greenwood,585,Spain,Female,44,4,0,2,0,1,101728.46,80777,Female,Loyal Customer,49,Business travel,Business,2442,1,1,1,1,2,4,4,5,5,5,5,5,5,5,0,0,0,1
1739,15775116,Anderson,581,France,Male,31,3,0,2,0,0,89040.61,82169,Female,Loyal Customer,15,Personal Travel,Eco,311,3,4,3,1,5,3,2,5,4,2,4,4,5,5,0,8,0,0
1740,15575428,Mistry,682,Germany,Female,35,2,117438.92,2,1,1,16910.98,121257,Female,Loyal Customer,51,Business travel,Business,3201,3,3,3,3,4,5,2,5,5,5,5,4,5,5,0,0,0,1
1741,15654074,Tuan,653,France,Male,38,8,119315.75,1,1,0,150468.35,35014,Male,Loyal Customer,62,Business travel,Business,740,2,1,1,1,1,3,4,2,2,2,2,4,2,1,0,14,0,0
1742,15695872,Fiorentini,712,France,Female,30,1,89571.59,1,1,1,177613.19,55790,Female,Loyal Customer,30,Business travel,Eco,2400,1,3,3,3,1,1,1,1,3,2,3,1,1,1,0,11,0,0
1743,15568885,Scott,620,Germany,Female,34,8,102251.57,1,1,0,120672.09,2353,Male,Loyal Customer,48,Business travel,Business,925,2,2,2,2,4,4,4,5,5,5,5,3,5,4,0,0,0,1
1744,15725036,Jideofor,709,France,Male,42,9,118546.71,1,0,1,77142.85,48383,Male,disloyal Customer,47,Personal Travel,Eco,674,3,4,3,2,4,3,4,4,4,3,4,3,5,4,16,9,0,0
1745,15632665,Yevseyev,832,France,Male,61,2,0,1,0,1,127804.66,92634,Female,Loyal Customer,56,Business travel,Business,1564,5,5,5,5,3,4,5,5,5,4,5,5,5,3,0,0,1,1
1746,15571476,Kelly,635,Spain,Male,38,0,103257.14,1,0,0,158344.63,63218,Female,Loyal Customer,36,Business travel,Business,3856,3,3,3,3,5,5,4,2,2,2,2,5,2,4,1,0,0,1
1747,15776850,Smith,749,Spain,Female,43,1,124209.02,1,1,1,167179.48,82051,Female,disloyal Customer,44,Business travel,Business,1535,5,5,5,2,5,5,5,5,5,5,5,3,5,5,21,34,0,1
1748,15623649,Ogle,629,Spain,Male,32,3,0,2,1,1,15404.64,5745,Female,Loyal Customer,51,Business travel,Business,1524,4,4,4,4,2,4,4,4,4,4,4,4,4,5,0,0,0,1
1749,15751131,Moss,836,Spain,Female,41,7,150302.84,1,1,1,156036.19,119059,Female,Loyal Customer,66,Personal Travel,Eco,2279,1,5,1,2,2,5,5,2,2,1,2,5,2,5,0,0,0,0
1750,15688128,Loggia,542,Spain,Male,34,8,108653.93,1,0,1,144725.14,12537,Male,Loyal Customer,38,Business travel,Business,2421,2,5,1,5,2,4,3,2,2,2,2,3,2,2,0,0,0,0
1751,15678412,Nwankwo,645,France,Female,45,8,85325.93,1,0,0,22558.74,109946,Male,Loyal Customer,33,Personal Travel,Eco,971,0,1,0,3,1,0,4,1,4,5,4,3,3,1,15,0,0,1
1752,15770291,Allan,844,France,Female,29,8,0,2,0,0,147342.03,103330,Male,Loyal Customer,30,Personal Travel,Eco,1139,2,4,3,3,4,3,4,4,1,2,4,1,4,4,24,17,0,0
1753,15583392,Woronoff,747,Germany,Male,37,9,135776.36,3,1,0,85470.45,3271,Female,Loyal Customer,39,Business travel,Business,3938,3,3,3,3,2,5,5,2,2,2,2,3,2,5,0,0,1,1
1754,15690731,Wolfe,645,France,Male,40,6,131411.24,1,1,1,194656.11,39898,Male,disloyal Customer,44,Business travel,Business,272,3,3,3,2,4,3,4,4,2,4,1,1,2,4,10,24,0,0
1755,15697948,Henderson,752,Spain,Female,36,3,0,2,1,1,48505.1,57670,Female,disloyal Customer,30,Business travel,Eco Plus,200,1,1,1,3,4,1,2,4,2,3,4,4,3,4,0,0,0,0
1756,15608328,Sutherland,760,Spain,Female,41,6,0,2,0,0,101491.23,125202,Male,Loyal Customer,24,Business travel,Business,651,4,5,5,5,4,4,4,4,2,2,3,3,4,4,0,0,0,0
1757,15766378,Marsden,714,Germany,Female,45,9,106431.97,2,1,1,164117.69,42809,Female,disloyal Customer,50,Business travel,Eco,677,4,4,4,3,3,4,3,3,3,3,1,3,5,3,4,1,0,1
1758,15600813,Hyde,717,France,Male,50,9,90305.76,1,1,1,124626.57,22432,Female,disloyal Customer,70,Personal Travel,Eco,238,5,4,5,1,5,5,5,5,3,2,4,5,4,5,54,46,0,1
1759,15706217,Kao,645,Germany,Male,28,7,117466.03,2,1,1,34490.06,40471,Female,Loyal Customer,57,Business travel,Business,3423,0,4,0,3,3,3,3,2,2,2,2,5,2,2,0,0,0,1
1760,15601417,T'ang,681,France,Male,32,3,148884.47,2,1,1,90967.37,71615,Female,Loyal Customer,48,Business travel,Eco,1197,4,2,5,2,5,3,4,4,4,4,4,4,4,3,0,0,0,0
1761,15610972,Crawford,681,Germany,Female,44,4,91115.76,2,0,0,24208.84,72744,Female,Loyal Customer,48,Business travel,Business,3943,2,1,2,2,3,5,5,4,4,4,4,5,4,3,0,1,1,1
1762,15674620,Dilibe,679,Germany,Female,37,8,77373.87,2,0,1,174873.09,125220,Male,Loyal Customer,16,Personal Travel,Eco,651,3,4,2,2,2,2,1,2,5,1,5,5,3,2,7,0,0,0
1763,15785350,Austin,528,Spain,Male,23,7,104744.89,1,1,0,170262.97,82151,Female,Loyal Customer,41,Business travel,Business,2399,5,5,5,5,4,5,4,5,5,5,5,4,5,4,0,0,0,1
1764,15749119,Santiago,710,France,Female,31,3,0,2,1,1,112289.06,53831,Male,Loyal Customer,62,Business travel,Eco,224,4,5,5,5,4,4,4,4,3,4,1,1,4,4,1,0,0,1
1765,15756535,Chibugo,733,Germany,Male,39,5,91538.51,1,1,1,93783,124295,Male,Loyal Customer,56,Business travel,Business,255,5,5,5,5,3,5,4,4,4,4,4,4,4,3,0,0,0,1
1766,15700965,Toscano,724,France,Female,32,6,0,2,1,1,150026.79,89538,Male,Loyal Customer,27,Business travel,Business,950,4,3,4,4,3,3,3,3,4,3,5,5,5,3,0,0,0,1
1767,15791851,Afanasyeva,726,France,Female,34,0,185734.75,1,1,1,102036.82,52731,Female,Loyal Customer,42,Business travel,Business,2306,1,1,1,1,3,5,3,4,4,4,4,1,4,4,16,11,0,1
1768,15717156,Sokolov,520,France,Male,30,3,143396.54,2,1,1,898.51,113347,Male,Loyal Customer,64,Business travel,Business,258,0,0,0,4,2,4,5,2,2,5,5,5,2,4,29,29,0,1
1769,15740846,Wei,556,France,Male,40,5,125909.85,1,1,1,95124.4,121346,Female,Loyal Customer,25,Business travel,Business,2130,5,5,5,5,4,3,3,5,3,5,5,3,4,3,150,120,0,1
1770,15573284,Olisanugo,579,France,Female,45,2,0,2,0,0,11514.39,55749,Female,Loyal Customer,26,Business travel,Business,1737,3,3,3,3,4,4,4,4,4,4,5,5,4,4,3,4,0,1
1771,15729083,Gorman,674,France,Male,36,2,154525.7,1,0,1,27468.72,19630,Female,disloyal Customer,36,Business travel,Eco,642,1,0,1,3,5,1,2,5,5,2,4,2,4,5,4,0,0,0
1772,15611612,Priestley,570,France,Female,29,0,0,1,1,0,37092.43,71285,Female,Loyal Customer,24,Business travel,Business,740,4,4,4,4,5,5,5,5,5,4,4,4,5,5,0,0,0,1
1773,15694381,Lloyd,631,France,Male,51,8,100654.8,1,1,0,171587.9,84634,Male,Loyal Customer,33,Personal Travel,Eco,707,1,4,1,2,1,1,1,1,3,2,4,4,5,1,62,52,0,0
1774,15651737,Salmond,623,Spain,Male,44,1,83325.77,1,0,1,80828.78,18632,Female,Loyal Customer,31,Personal Travel,Eco,192,3,5,3,2,3,5,5,4,5,5,4,5,4,5,241,261,0,0
1775,15663168,MacDonald,665,France,Male,35,8,110934.54,1,1,0,169287.99,36422,Male,Loyal Customer,37,Business travel,Eco,369,4,4,4,4,4,5,4,4,3,5,4,5,4,4,0,0,0,1
1776,15643426,Robertson,523,Spain,Female,36,8,113680.54,1,0,0,13197.44,102933,Male,Loyal Customer,31,Personal Travel,Eco,436,1,5,1,5,1,2,2,3,5,4,5,2,5,2,136,124,0,0
1777,15618245,Chukwumaobim,706,Germany,Male,31,1,117020.08,2,1,0,54439.53,122377,Female,Loyal Customer,62,Business travel,Business,2551,2,3,3,3,3,4,3,2,2,2,2,1,2,1,0,0,0,0
1778,15717527,Ifeanacho,619,France,Female,49,9,145359.99,1,1,0,38186.85,99400,Male,Loyal Customer,39,Business travel,Business,2637,2,3,3,3,1,3,4,2,2,2,2,2,2,4,54,47,0,0
1779,15793478,Li Fonti,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,87983,Male,Loyal Customer,32,Business travel,Business,223,1,1,1,1,5,5,4,5,5,4,4,3,4,5,0,0,1,1
1780,15642248,Ko,608,Spain,Male,66,8,123935.35,1,1,1,65758.19,49539,Female,Loyal Customer,37,Business travel,Business,308,4,4,4,4,1,5,3,5,5,5,5,5,5,1,6,8,0,1
1781,15640377,Goloubev,526,France,Female,36,0,0,2,1,0,97767.63,19916,Female,disloyal Customer,36,Business travel,Eco,315,4,3,4,2,2,4,4,2,3,3,4,1,3,2,12,4,0,0
1782,15723950,Kruglov,684,Spain,Male,40,2,70291.02,1,1,1,115468.84,55077,Male,Loyal Customer,58,Business travel,Business,3820,1,1,1,1,5,4,5,5,5,5,5,5,5,3,0,0,1,1
1783,15590327,Liao,604,Germany,Female,42,10,166031.45,1,1,0,98293.14,108715,Female,disloyal Customer,27,Business travel,Eco,321,4,3,4,3,5,4,1,5,3,2,4,4,4,5,11,8,0,0
1784,15706199,White,636,Germany,Male,36,6,96643.32,1,0,0,182059.28,107512,Female,Loyal Customer,54,Business travel,Business,3994,4,4,4,4,4,5,5,5,5,5,5,5,5,5,13,6,0,1
1785,15671514,Sinclair,669,Spain,Female,33,8,0,2,0,1,128538.05,59545,Male,Loyal Customer,44,Business travel,Business,787,1,1,1,1,2,4,4,4,4,4,4,4,4,4,20,6,0,1
1786,15727041,Fiorentini,624,France,Male,71,7,0,2,1,1,108841.83,76659,Female,Loyal Customer,21,Personal Travel,Eco,481,2,2,2,4,2,2,2,2,4,2,4,2,4,2,65,65,0,0
1787,15738063,Shen,631,France,Male,29,2,0,2,1,1,18581.84,63639,Female,disloyal Customer,37,Business travel,Eco,202,4,3,4,4,2,4,2,2,3,1,4,3,4,2,0,0,0,0
1788,15711733,Rapuokwu,753,France,Male,48,4,0,2,0,1,146821.42,31146,Male,disloyal Customer,22,Business travel,Eco,495,4,0,4,2,5,4,1,5,4,2,4,3,4,5,0,0,0,1
1789,15652320,Woronoff,588,France,Male,40,5,0,2,0,0,100727.68,47406,Male,Loyal Customer,53,Business travel,Eco,599,2,4,4,4,3,2,3,3,2,3,3,3,4,3,29,25,0,0
1790,15634180,Holden,729,Germany,Male,26,4,97268.1,2,1,0,39356.38,49450,Female,Loyal Customer,34,Business travel,Business,3149,0,3,0,4,5,4,5,5,5,5,5,5,5,3,0,0,0,1
1791,15694566,Roberts,602,France,Female,42,10,0,2,0,0,169921.11,63176,Female,Loyal Customer,40,Business travel,Business,2251,5,5,2,5,3,4,4,5,5,5,5,5,5,5,25,25,1,1
1792,15726103,Tsou,689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1788,Male,Loyal Customer,50,Business travel,Business,500,3,5,3,3,5,5,4,5,5,5,5,4,5,5,25,31,1,1
1793,15646351,Somerville,486,Spain,Male,27,7,0,2,1,0,28823.04,47565,Female,Loyal Customer,11,Personal Travel,Eco Plus,590,1,4,1,2,4,1,4,4,5,1,4,5,5,4,29,28,0,0
1794,15730044,Greco,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,38950,Male,Loyal Customer,30,Personal Travel,Eco Plus,320,1,5,1,1,2,1,2,2,1,4,4,1,1,2,0,9,1,0
1795,15795186,Leonard,562,France,Male,38,5,0,1,1,0,115700.2,89618,Female,disloyal Customer,25,Business travel,Eco,1089,2,2,2,4,2,2,2,2,1,5,4,3,4,2,0,21,0,0
1796,15784890,McKenzie,763,Spain,Female,32,8,0,2,1,0,16725.53,99806,Male,Loyal Customer,12,Personal Travel,Eco,584,2,4,2,3,4,2,4,4,3,4,4,3,5,4,0,0,0,0
1797,15694125,McElhone,669,France,Male,57,5,0,2,1,1,56875.76,20555,Male,Loyal Customer,45,Business travel,Business,2891,5,5,5,5,2,2,1,5,5,5,5,5,5,3,0,0,0,1
1798,15565891,Dipietro,709,France,Male,39,8,0,2,1,0,56214.09,115830,Female,disloyal Customer,39,Business travel,Eco,358,3,1,3,4,2,3,2,2,2,2,3,4,4,2,0,0,0,0
1799,15674254,Kerr,554,Spain,Female,45,4,0,2,1,1,193412.05,92775,Female,Loyal Customer,24,Business travel,Business,1671,2,2,3,2,4,4,4,4,5,3,5,3,5,4,0,0,0,1
1800,15775206,Hunter,699,France,Male,37,10,0,2,0,0,83263.04,67458,Male,Loyal Customer,55,Personal Travel,Eco,641,3,4,3,2,1,3,1,1,4,4,4,4,4,1,50,66,0,0
1801,15797627,Niehaus,732,Spain,Male,54,0,134249.7,1,0,1,13404.4,55936,Female,disloyal Customer,21,Business travel,Eco,733,5,5,5,1,1,5,1,1,5,2,5,4,5,1,0,0,0,1
1802,15649853,Craig,625,France,Female,45,3,0,1,1,1,184474.15,102721,Male,Loyal Customer,54,Personal Travel,Eco,365,1,4,1,2,3,1,3,3,4,4,5,3,5,3,9,1,1,0
1803,15610379,Barclay-Harvey,599,France,Male,30,9,105443.68,1,1,1,121124.53,32991,Male,Loyal Customer,8,Personal Travel,Eco,102,0,5,0,5,3,0,3,3,4,3,1,1,1,3,0,0,0,1
1804,15659800,Teng,584,Spain,Female,50,1,0,1,0,1,152567.75,86372,Male,Loyal Customer,30,Business travel,Business,2271,3,3,3,3,2,2,2,2,3,4,4,4,5,2,0,0,1,1
1805,15716236,Milani,499,France,Male,35,10,0,2,1,0,10722.54,4079,Female,disloyal Customer,11,Business travel,Business,544,0,0,0,2,5,0,5,5,3,4,5,3,4,5,0,2,0,1
1806,15672053,Mistry,526,Spain,Male,38,2,0,2,0,0,58010.98,31447,Female,disloyal Customer,21,Business travel,Eco,862,1,1,1,4,3,1,3,3,3,3,4,3,4,3,0,0,0,0
1807,15663933,Jamieson,625,Germany,Female,35,5,86147.46,2,1,0,163440.8,59567,Female,Loyal Customer,58,Business travel,Business,2617,2,2,2,2,4,5,5,5,5,5,5,4,5,5,10,0,1,1
1808,15814236,Kay,537,Spain,Female,38,1,96939.06,1,1,1,102606.92,80441,Female,Loyal Customer,27,Personal Travel,Eco,2248,3,5,3,4,3,5,5,4,3,4,5,5,4,5,157,149,0,0
1809,15583597,Ikedinachukwu,696,Spain,Male,47,1,106758.6,1,1,1,80591.18,42813,Male,disloyal Customer,36,Business travel,Business,277,1,1,1,4,3,1,3,3,4,1,4,1,3,3,0,0,0,0
1810,15607395,Holt,679,France,Female,33,9,112528.65,2,1,0,177362.45,4030,Male,Loyal Customer,58,Business travel,Business,3240,1,2,2,2,3,3,4,1,1,1,1,4,1,2,0,0,0,0
1811,15694556,Nkemakolam,684,France,Male,60,2,116563.58,1,1,0,120257.7,44629,Male,Loyal Customer,13,Personal Travel,Business,268,3,4,0,4,3,0,2,3,4,4,4,3,4,3,0,0,1,0
1812,15744109,Hartung,850,France,Male,32,4,0,1,1,1,180622.02,87509,Male,Loyal Customer,69,Personal Travel,Eco,321,2,5,2,3,2,2,2,2,5,5,1,5,1,2,41,31,0,0
1813,15800688,Ch'en,495,Spain,Female,42,7,0,2,0,0,130404.53,60195,Male,Loyal Customer,58,Business travel,Business,1546,2,2,5,2,4,4,5,4,4,4,4,4,4,3,1,4,0,1
1814,15810878,Baker,537,Spain,Female,38,6,141786.78,1,0,1,147797.54,95146,Male,Loyal Customer,8,Personal Travel,Eco,192,4,4,4,3,1,4,1,1,4,5,4,5,5,1,3,0,0,0
1815,15587835,Osinachi,850,France,Male,41,3,136416.82,1,0,1,57844.26,30007,Male,disloyal Customer,33,Business travel,Eco,183,1,3,1,4,4,1,4,4,2,4,4,1,4,4,57,55,0,0
1816,15763515,Shih,513,France,Male,30,5,0,2,1,0,162523.66,29970,Female,Loyal Customer,36,Business travel,Business,204,4,2,2,2,1,3,4,1,1,1,4,4,1,3,13,7,0,0
1817,15725882,Feng,618,Germany,Female,40,1,133245.52,2,1,1,54495.82,1948,Male,Loyal Customer,36,Business travel,Business,293,2,4,4,4,5,3,3,2,2,2,2,3,2,3,0,0,0,0
1818,15788022,Sternberg,802,Germany,Female,41,4,90757.64,2,0,1,169183.66,109936,Male,Loyal Customer,51,Personal Travel,Eco,1073,1,1,2,4,2,2,3,2,3,2,3,2,4,2,19,0,0,0
1819,15663917,Adams,547,France,Male,43,1,92350.36,1,0,1,80262.91,48860,Male,Loyal Customer,36,Business travel,Eco,209,5,4,5,4,5,5,5,5,5,2,2,2,5,5,0,0,0,1
1820,15656865,Gray,613,Germany,Male,69,9,78778.49,1,0,1,8751.59,60002,Male,Loyal Customer,40,Personal Travel,Eco,1023,4,5,4,5,3,4,3,3,5,5,2,2,1,3,0,0,0,0
1821,15667971,Shepherd,592,Germany,Female,34,6,102143.93,2,1,1,102628.98,63605,Female,Loyal Customer,22,Business travel,Business,1440,1,1,1,1,2,2,2,2,3,3,5,4,5,2,0,0,0,1
1822,15800366,Walton,546,France,Male,29,5,0,1,1,1,94823.95,129397,Male,Loyal Customer,46,Personal Travel,Business,414,2,2,1,3,4,3,4,3,3,1,2,4,3,1,1,0,0,0
1823,15717231,Yang,721,Germany,Male,37,4,98459.6,1,0,0,90821.66,37420,Male,Loyal Customer,51,Business travel,Business,3582,2,4,2,4,4,4,4,2,2,2,2,2,2,2,51,24,0,0
1824,15643188,Barnett,671,Germany,Female,47,7,114603.76,2,1,0,153194.32,100707,Male,Loyal Customer,13,Business travel,Eco Plus,677,3,5,5,5,3,3,2,3,3,5,4,1,4,3,4,6,1,0
1825,15671351,Romani,624,Spain,Male,35,2,0,2,1,0,87310.59,2065,Male,Loyal Customer,24,Business travel,Eco,812,1,4,4,4,1,1,4,1,1,5,4,3,4,1,30,33,0,0
1826,15573628,Greene,751,Germany,Female,51,7,148074.79,1,1,0,146411.41,31671,Male,Loyal Customer,40,Business travel,Eco,967,5,1,1,1,5,4,5,5,3,2,5,1,4,5,0,0,1,1
1827,15698953,Hart,636,Spain,Male,36,1,0,3,1,1,74048.1,98790,Male,disloyal Customer,7,Business travel,Eco,630,3,2,2,4,2,2,2,2,2,1,4,2,4,2,38,32,1,0
1828,15753888,Johnston,607,Spain,Female,62,8,108004.64,1,1,1,23386.77,83641,Female,Loyal Customer,45,Business travel,Business,3722,3,5,5,5,2,4,4,3,3,4,3,4,3,2,0,0,1,0
1829,15737961,Miller,509,Germany,Female,29,0,107712.57,2,1,1,92898.17,107286,Male,Loyal Customer,62,Business travel,Business,1524,3,2,2,2,5,3,2,3,3,3,3,3,3,1,15,20,0,0
1830,15801701,Robson,653,Spain,Male,35,9,0,2,1,1,45956.05,90257,Female,Loyal Customer,52,Personal Travel,Business,757,2,4,2,5,4,4,4,3,3,2,3,4,3,4,84,85,0,0
1831,15684419,Wallace,709,Spain,Female,37,8,0,3,1,0,71738.56,47144,Male,Loyal Customer,27,Business travel,Business,3225,1,1,3,1,4,5,4,4,1,1,3,4,5,4,103,109,0,1
1832,15794266,Cross,559,France,Male,32,9,145303.52,1,1,0,103560.98,17576,Female,Loyal Customer,48,Business travel,Business,3328,3,3,3,3,5,3,1,5,5,5,5,1,5,4,24,22,0,1
