Sno,Feature1,Dog Name,Feature2,Feature3,Feature4,Feature5,Feature6,Money,Count,Debt,IsActiveMember,EstimatedSalary,id,Gender2,Customer Type,Age2,Type of Travel,Class,Distance,Rating0,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Departure Delay in Minutes,Arrival Delay in Minutes
669,15696054,Tychonoff,596,France,Male,37,2,0,1,0,1,121175.86,28718,Male,Loyal Customer,40,Business travel,Eco,1054,4,1,1,1,4,4,4,5,2,5,4,4,5,4,0,0
670,15752467,Johnson,720,Spain,Male,34,3,0,2,1,1,77047.78,66700,Female,Loyal Customer,59,Business travel,Business,3397,3,3,3,3,4,5,4,3,3,3,3,4,3,3,0,0
671,15597739,Tu,674,France,Male,37,3,0,1,1,0,158049.9,52772,Male,Loyal Customer,33,Business travel,Business,1874,1,2,2,2,1,1,1,1,1,2,2,1,4,1,103,89
672,15651336,Chidiebere,756,France,Female,32,4,0,2,1,0,147040.25,44657,Male,disloyal Customer,48,Business travel,Eco,173,2,0,2,4,5,2,5,5,2,2,1,5,4,5,19,27
673,15636061,Pope,649,Germany,Male,78,4,68345.86,2,1,1,142566.75,53148,Female,Loyal Customer,49,Business travel,Eco Plus,413,4,2,2,2,5,4,4,4,4,4,4,2,4,5,2,0
674,15723013,Sutherland,613,Germany,Male,28,7,76656.4,2,1,1,185483.24,44547,Female,Loyal Customer,51,Personal Travel,Eco,157,2,4,0,3,4,4,4,5,5,0,5,3,5,2,0,22
675,15784148,Beneventi,643,France,Male,62,9,0,2,0,0,155870.82,21481,Female,Loyal Customer,48,Business travel,Eco,164,5,5,5,5,5,1,5,4,4,5,4,3,4,3,17,8
676,15578098,Jamieson,600,France,Male,31,8,0,2,1,1,121555.51,107955,Male,Loyal Customer,55,Business travel,Business,825,3,3,3,3,4,4,4,5,5,5,5,3,5,3,4,10
677,15638621,Simmons,735,Spain,Male,39,1,60374.98,1,1,0,40223.74,67735,Male,disloyal Customer,24,Business travel,Eco,1171,2,2,2,3,1,2,5,1,5,3,5,4,4,1,7,0
678,15720924,Chijioke,585,France,Female,34,1,0,1,1,1,75503.6,86626,Male,Loyal Customer,45,Business travel,Business,3516,4,4,4,4,4,3,3,4,4,4,4,2,4,1,0,0
679,15566531,Iloerika,724,Germany,Male,33,4,88046.88,1,0,1,186942.49,120856,Male,disloyal Customer,18,Business travel,Eco,920,2,2,2,1,3,2,3,3,5,3,4,4,5,3,0,4
680,15718064,Chia,635,Spain,Male,29,2,0,2,0,0,117173.8,59450,Female,Loyal Customer,46,Business travel,Business,3217,2,2,2,2,4,5,4,4,4,4,4,3,4,3,5,9
681,15605067,Nwachinemelu,472,France,Male,19,9,0,2,1,0,3453.4,7575,Female,disloyal Customer,43,Business travel,Business,594,4,4,4,4,4,4,4,4,5,3,5,5,4,4,11,0
682,15655335,Becher,590,France,Male,36,1,0,2,1,0,48876.84,21768,Female,Loyal Customer,45,Business travel,Business,3942,3,3,3,3,1,1,5,5,5,5,5,4,5,4,82,62
683,15607301,Romano,651,Spain,Female,63,8,129968.67,1,1,1,11830.53,49157,Female,Loyal Customer,33,Business travel,Eco,89,0,0,0,2,5,0,5,5,3,4,1,2,1,5,0,0
684,15694628,Walker,686,Germany,Female,39,4,157731.6,2,1,0,162820.6,30271,Female,Loyal Customer,33,Business travel,Business,1024,2,2,2,2,1,2,3,2,2,2,2,2,2,1,61,56
685,15607112,Chiawuotu,606,France,Male,32,6,0,2,0,1,36540.63,75251,Female,Loyal Customer,32,Personal Travel,Eco,1744,1,3,0,4,2,0,2,2,4,1,4,4,4,2,0,0
686,15635775,Watt,781,France,Male,33,3,89276.48,1,1,0,6959,40393,Male,Loyal Customer,44,Business travel,Business,3317,3,3,3,3,5,5,4,4,4,4,4,3,4,5,0,0
687,15644280,Udegbunam,593,France,Male,45,4,138825.19,1,0,0,10828.78,77317,Male,Loyal Customer,46,Business travel,Business,3132,4,4,4,4,3,4,4,3,3,4,3,3,3,4,0,0
688,15708362,Watson,793,France,Male,63,4,103729.79,2,1,1,80272.06,112998,Male,disloyal Customer,24,Business travel,Eco,1797,3,3,3,3,3,3,3,3,3,2,2,1,2,3,116,104
689,15771997,Bryant,791,France,Female,31,10,75499.24,1,1,0,22184.14,65870,Male,Loyal Customer,59,Personal Travel,Eco,1389,2,5,2,1,2,2,2,2,2,5,5,4,2,2,0,0
690,15730579,Ward,850,France,Male,68,5,169445.4,1,1,1,186335.07,34740,Female,Loyal Customer,30,Business travel,Business,2984,4,4,4,4,5,5,5,5,3,4,5,4,3,5,0,0
691,15728005,Urban,698,France,Female,57,9,111359.55,2,1,0,105715.01,67678,Female,Loyal Customer,50,Business travel,Business,1171,4,4,3,4,5,4,5,4,4,4,4,3,4,4,0,0
692,15791674,Sutherland,846,France,Female,34,10,142388.61,2,0,1,68393.64,51149,Male,Loyal Customer,65,Personal Travel,Eco,109,3,4,3,3,2,3,2,2,4,2,4,3,5,2,0,1
693,15754599,K'ung,765,France,Male,42,4,123311.39,2,1,1,82868.34,43182,Female,disloyal Customer,22,Business travel,Eco,282,4,3,4,2,3,4,3,3,3,2,3,1,3,3,0,0
694,15693690,Iweobiegbunam,574,Spain,Male,52,7,115532.52,1,1,0,196257.67,1142,Male,Loyal Customer,36,Personal Travel,Eco,140,3,5,3,1,5,3,3,5,2,5,4,3,1,5,81,75
695,15728963,Wei,617,Germany,Female,51,10,167273.71,1,0,0,93439.75,83970,Female,Loyal Customer,46,Business travel,Eco,321,4,4,4,4,3,3,4,4,4,4,4,1,4,2,0,0
696,15659710,Lascelles,581,France,Male,25,5,77886.53,2,1,0,150319.49,54529,Male,Loyal Customer,37,Personal Travel,Eco,925,3,4,3,3,4,3,4,4,5,2,5,4,5,4,0,0
697,15658675,Ts'ao,710,Germany,Male,37,6,135795.63,1,0,1,46523.6,102155,Female,Loyal Customer,62,Business travel,Business,391,1,1,1,1,4,5,5,5,5,5,5,3,5,3,3,0
698,15638788,Mack,550,France,Male,32,8,97514.07,1,1,1,199138.84,39222,Male,disloyal Customer,21,Business travel,Eco,67,3,0,3,4,4,3,2,4,4,1,5,2,3,4,8,3
699,15609735,Campbell,533,Germany,Male,51,6,127545.56,2,0,0,79559.02,6913,Male,Loyal Customer,27,Personal Travel,Eco,265,1,4,1,3,5,1,5,5,1,5,4,3,1,5,0,0
700,15771477,Fiorentini,779,France,Male,49,9,106160.37,1,0,0,116893.87,79436,Male,Loyal Customer,42,Business travel,Business,2573,0,4,0,2,3,4,4,4,4,4,4,5,4,4,0,0
701,15570145,Long,763,France,Female,23,2,0,2,1,0,153983.99,39930,Female,Loyal Customer,42,Business travel,Business,2260,5,5,5,5,5,5,5,4,4,4,4,3,4,1,0,1
702,15797149,Lloyd,563,Spain,Female,36,4,143680.47,2,1,1,63531.19,29524,Female,Loyal Customer,51,Business travel,Business,2577,1,1,2,1,1,3,5,4,4,4,4,5,4,1,0,1
703,15636912,Sneddon,678,Spain,Male,38,3,124483.53,1,1,0,126253.31,128003,Male,Loyal Customer,65,Personal Travel,Eco,1488,1,5,1,2,1,1,1,1,5,4,5,4,5,1,0,0
704,15687828,Gorshkov,644,Spain,Female,31,5,86006.3,1,1,1,73922.95,114509,Female,Loyal Customer,57,Business travel,Business,337,3,3,3,3,5,3,3,3,3,3,3,3,3,4,5,0
705,15667424,Forbes,682,Germany,Female,43,7,111094.05,2,1,1,64679.3,106059,Female,Loyal Customer,23,Personal Travel,Eco,903,3,3,3,3,1,3,4,1,1,1,4,4,3,1,12,13
706,15759872,L?,625,France,Male,22,9,0,2,1,0,157072.91,21202,Female,Loyal Customer,28,Business travel,Business,3850,0,4,0,4,5,5,5,5,1,3,5,2,5,5,0,0
707,15572374,Hopetoun,733,Spain,Male,36,1,0,2,0,1,108377.82,60004,Female,Loyal Customer,42,Personal Travel,Eco,1023,2,1,2,4,1,4,4,3,3,2,3,1,3,4,0,0
708,15754926,Lucchesi,512,France,Female,30,6,0,2,1,0,88827.31,124387,Male,Loyal Customer,7,Personal Travel,Eco,808,4,2,4,4,5,4,5,5,2,2,3,1,4,5,0,0
709,15687431,Faria,642,France,Female,41,7,115171.71,1,1,1,37674.47,31678,Male,Loyal Customer,58,Business travel,Business,967,2,5,5,5,3,3,3,2,2,2,2,2,2,4,47,47
710,15604515,Yefremov,737,Germany,Female,22,10,111543.26,2,0,0,106327.85,70135,Female,disloyal Customer,57,Business travel,Eco,460,2,0,2,4,5,2,5,5,4,3,1,4,3,5,0,0
711,15682839,Genovesi,575,France,Female,57,8,137936.94,1,1,1,84475.13,125625,Male,disloyal Customer,37,Business travel,Business,814,3,3,3,4,3,3,3,3,3,2,5,5,4,3,8,23
712,15624677,Marquez,543,Germany,Female,37,3,122304.65,2,0,0,33998.7,98101,Female,Loyal Customer,35,Personal Travel,Eco,265,2,4,2,4,4,2,4,4,5,3,4,3,4,4,0,0
713,15646366,Trevisani,521,Germany,Male,41,8,120586.54,1,0,1,20491.15,13432,Male,Loyal Customer,47,Business travel,Business,3446,2,2,2,2,4,3,2,4,4,4,4,1,4,4,0,0
714,15701768,Tung,637,France,Male,32,3,0,2,1,1,197827.06,92590,Female,disloyal Customer,44,Business travel,Business,2342,1,1,1,4,2,1,2,2,3,4,5,3,4,2,0,0
715,15623566,Barnhill,714,France,Male,40,9,46520.69,1,1,1,96687.25,120378,Female,Loyal Customer,59,Business travel,Business,3637,4,2,4,4,4,4,4,5,5,5,5,3,5,4,0,0
716,15681274,Marshall,726,Spain,Female,56,2,105473.74,1,1,1,46044.7,95864,Female,Loyal Customer,29,Business travel,Business,3155,2,2,2,2,4,4,4,4,3,3,4,4,4,4,0,0
717,15762573,Bednall,680,Spain,Female,34,7,0,2,1,0,98949.85,2436,Female,Loyal Customer,49,Personal Travel,Eco,641,4,5,4,3,2,4,5,1,1,4,1,4,1,3,0,0
718,15706458,Pan,812,Germany,Male,39,5,115730.71,3,1,1,185599.34,63776,Male,Loyal Customer,32,Business travel,Business,1721,5,5,5,5,5,5,5,5,5,2,5,3,4,5,6,0
719,15654222,Ogg,757,Spain,Male,30,3,145396.49,1,0,1,198341.15,19990,Female,Loyal Customer,30,Business travel,Business,646,4,3,4,4,5,5,5,5,2,2,4,2,1,5,17,7
720,15704053,T'ang,710,Spain,Male,62,3,131078.42,2,1,0,119348.76,26424,Female,Loyal Customer,22,Business travel,Eco,842,4,2,2,2,4,4,3,4,2,5,2,3,3,4,0,0
721,15724321,Baresi,516,Germany,Female,47,9,128298.74,1,0,0,149614.17,67660,Female,Loyal Customer,37,Business travel,Business,1832,1,1,1,1,4,5,5,2,2,2,2,4,2,4,2,0
722,15621815,Obiajulu,803,France,Female,40,6,165526.71,1,1,0,12328.08,96335,Male,Loyal Customer,48,Personal Travel,Business,1609,3,2,2,3,5,2,4,2,2,2,2,2,2,1,0,0
723,15724876,McGregor,560,France,Female,38,5,83714.41,1,1,1,33245.97,25814,Female,Loyal Customer,46,Business travel,Business,1747,2,4,5,4,4,3,2,2,2,2,2,1,2,4,0,0
724,15696588,Lung,679,France,Female,36,3,0,2,1,1,2243.41,106658,Female,Loyal Customer,60,Business travel,Business,1590,2,2,2,2,2,4,5,4,4,4,4,4,4,5,0,0
725,15612832,Jamieson,526,France,Male,32,7,125540.05,1,0,0,86786.41,56433,Female,disloyal Customer,27,Business travel,Eco,719,2,2,2,4,5,2,3,5,3,1,4,3,4,5,0,5
726,15804295,Pinto,485,France,Male,41,2,100254.76,2,1,1,12706.67,91692,Female,Loyal Customer,52,Business travel,Business,626,5,5,5,5,2,4,5,3,3,4,3,3,3,5,0,0
727,15712536,Fallaci,625,France,Female,36,3,0,2,1,0,41295.1,80735,Male,Loyal Customer,57,Business travel,Business,2033,1,1,1,1,5,4,4,5,5,5,5,3,5,5,0,0
728,15662494,Goliwe,773,Spain,Male,43,7,138150.57,1,1,1,177357.16,51458,Female,Loyal Customer,21,Personal Travel,Eco Plus,326,3,4,3,3,1,3,1,1,1,4,3,4,3,1,4,10
729,15807728,Ferri,530,France,Female,45,1,0,1,0,1,190663.89,123866,Male,Loyal Customer,24,Business travel,Business,3480,1,4,4,4,1,1,1,1,2,3,3,3,3,1,0,0
730,15764916,Rowley,616,Germany,Female,43,7,95984.21,1,0,1,115262.54,112260,Male,Loyal Customer,55,Business travel,Business,1506,5,5,5,5,5,5,4,5,5,5,5,3,5,3,16,6
731,15615330,Tretiakova,651,France,Male,23,10,0,2,1,1,170099.23,111884,Male,Loyal Customer,45,Business travel,Business,2671,3,4,4,4,3,2,3,3,3,3,3,1,3,3,16,28
732,15638487,She,586,Germany,Male,38,2,136858.42,1,0,1,189143.94,92111,Female,Loyal Customer,33,Personal Travel,Eco,1532,1,4,1,3,5,1,5,5,3,2,4,4,5,5,0,0
733,15627859,Nebeolisa,607,Germany,Male,29,7,102609,1,1,0,163257.44,2706,Male,Loyal Customer,46,Personal Travel,Eco,562,1,3,1,2,1,1,1,4,1,3,3,1,2,1,145,138
734,15622192,Young,724,Spain,Male,39,3,0,2,0,1,95562.81,9146,Female,disloyal Customer,23,Business travel,Eco,227,4,4,4,3,2,4,2,2,5,3,5,4,5,2,92,86
735,15789413,Fitzgerald,733,France,Male,64,3,0,2,1,1,75272.63,47121,Female,disloyal Customer,19,Business travel,Eco Plus,784,2,2,2,4,4,2,4,4,4,1,3,2,4,4,0,4
736,15583221,Arnold,667,Germany,Male,70,3,77356.92,2,1,1,20881.96,19542,Female,disloyal Customer,43,Business travel,Eco,173,2,0,2,1,5,2,5,5,4,2,1,3,2,5,73,73
737,15768495,Chidimma,700,France,Female,32,8,110923.15,2,1,1,161845.81,29779,Female,Loyal Customer,31,Personal Travel,Business,539,3,5,3,1,3,3,3,3,4,3,5,4,4,3,1,4
738,15644103,Wells,659,Spain,Male,78,2,151675.65,1,0,1,49978.67,32726,Female,disloyal Customer,38,Business travel,Eco,101,4,4,4,5,3,4,3,3,4,2,5,2,3,3,0,0
739,15741197,Calzada,710,Spain,Male,22,8,0,3,1,0,107292.91,84232,Female,Loyal Customer,11,Personal Travel,Eco,432,4,4,4,2,1,4,1,1,3,1,3,4,1,1,26,39
740,15664547,Black,760,France,Male,37,7,0,1,0,0,32863.24,69601,Female,Loyal Customer,41,Personal Travel,Eco,2475,1,4,1,4,1,1,1,3,5,5,4,1,4,1,0,0
741,15797293,Sopuluchukwu,677,France,Female,25,3,0,2,1,0,179608.96,10843,Male,Loyal Customer,43,Business travel,Business,134,1,5,5,5,2,4,4,2,2,2,1,1,2,3,9,14
742,15572021,Ts'ao,798,Germany,Female,29,8,80204.11,2,1,0,70223.22,25884,Male,disloyal Customer,25,Business travel,Eco,907,3,3,3,4,3,3,2,3,3,4,3,3,2,3,1,0
743,15637461,Ukaegbunam,758,France,Male,35,7,0,2,1,0,77951.84,63551,Female,Loyal Customer,58,Business travel,Business,1009,2,2,2,2,4,4,5,5,5,5,5,5,5,3,107,102
744,15620577,Wood,715,France,Male,45,4,0,2,1,1,55043.93,127553,Female,Loyal Customer,12,Personal Travel,Eco,1009,2,4,2,4,4,2,2,4,1,2,4,3,3,4,0,0
745,15609643,Furneaux,752,Germany,Male,32,9,115587.49,2,0,1,101677.46,124524,Male,Loyal Customer,33,Business travel,Business,3187,5,5,5,5,4,4,4,4,4,5,4,3,5,4,0,5
746,15785358,Gresswell,586,Germany,Male,46,8,106968.96,1,1,1,79366.98,115249,Female,Loyal Customer,22,Business travel,Business,2058,2,1,1,1,2,2,2,2,1,4,1,2,2,2,19,19
747,15603883,Ch'in,818,France,Male,36,4,0,2,1,1,8037.03,114540,Male,Loyal Customer,69,Personal Travel,Business,337,3,5,3,3,4,5,4,2,2,3,3,5,2,4,70,56
748,15782550,Ma,490,Germany,Female,41,0,139659.04,1,1,1,176254.12,128326,Male,Loyal Customer,42,Business travel,Business,2829,1,5,1,1,2,2,2,5,5,4,4,2,3,2,198,170
749,15775761,Iweobiegbunam,610,Germany,Female,69,5,86038.21,3,0,0,192743.06,61311,Female,Loyal Customer,53,Business travel,Business,2291,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,3
750,15680201,Marcelo,627,Germany,Male,24,5,102773.2,2,1,0,56793.02,129817,Male,Loyal Customer,47,Personal Travel,Eco,337,4,5,4,1,2,4,2,2,4,2,5,4,4,2,77,79
751,15767594,Azubuike,533,France,Female,35,8,0,2,1,1,187900.12,29561,Male,disloyal Customer,50,Business travel,Eco,1448,4,4,4,4,3,4,3,3,3,2,5,4,1,3,0,0
752,15591985,Stewart,708,France,Female,51,8,70754.18,1,1,1,92920.04,108374,Female,Loyal Customer,23,Personal Travel,Eco,1728,5,5,4,2,4,4,4,4,3,5,5,4,4,4,0,2
753,15789339,Yen,681,France,Male,59,4,122781.51,1,0,1,140166.95,13135,Male,Loyal Customer,40,Personal Travel,Eco,427,2,1,2,4,5,2,5,5,2,2,4,4,4,5,1,0
754,15781530,Hsieh,690,France,Male,21,8,0,2,1,1,155782.89,34342,Female,Loyal Customer,45,Personal Travel,Eco,846,2,4,2,4,5,4,5,4,4,2,4,3,4,4,0,0
755,15705174,Chiedozie,656,Germany,Male,68,7,153545.11,1,1,1,186574.68,84090,Male,Loyal Customer,47,Personal Travel,Eco,773,4,4,4,3,4,4,4,4,2,1,3,4,3,4,8,0
756,15572114,Shih,673,Spain,Male,40,1,121629.22,1,1,1,3258.6,29577,Female,Loyal Customer,42,Business travel,Eco,909,4,5,3,3,5,4,4,4,4,4,4,5,4,4,0,0
757,15804009,Amechi,806,Germany,Male,36,8,167983.17,2,1,1,106714.28,109428,Male,Loyal Customer,49,Personal Travel,Business,992,3,5,3,5,3,1,1,4,5,5,4,1,4,1,154,140
758,15662698,Ko,648,Spain,Female,43,7,81153.82,1,1,1,144532.85,11132,Female,Loyal Customer,7,Personal Travel,Eco,458,3,4,3,1,4,3,4,4,2,1,2,4,2,4,1,10
759,15696047,Chimezie,501,France,Male,35,6,99760.84,1,1,1,13591.52,13578,Male,Loyal Customer,14,Personal Travel,Eco,227,1,5,1,2,4,1,5,4,5,2,4,4,4,4,33,64
760,15701160,Azubuike,556,Germany,Female,43,4,125890.72,1,1,1,74854.97,51350,Male,Loyal Customer,28,Business travel,Eco Plus,337,1,0,0,4,2,0,2,2,1,4,3,4,3,2,3,4
761,15790093,Aguirre,627,France,Female,27,2,0,2,1,0,125451.01,122238,Female,Loyal Customer,37,Business travel,Business,3150,1,1,1,1,1,4,3,1,1,1,1,2,1,4,0,10
762,15632143,Lung,652,France,Male,31,2,119148.55,1,0,0,149740.22,23546,Female,Loyal Customer,30,Business travel,Business,3014,5,5,5,5,4,4,4,4,5,3,4,4,1,4,7,21
763,15736778,Adams,807,Germany,Female,60,1,72948.58,2,1,1,17355.36,102521,Male,Loyal Customer,8,Personal Travel,Eco,236,4,3,4,3,2,4,2,2,5,5,2,4,1,2,20,12
764,15734917,Castiglione,708,Germany,Male,21,8,133974.36,2,1,0,50294.09,10565,Female,Loyal Customer,58,Business travel,Business,3581,3,3,3,3,5,5,5,3,3,4,5,5,4,5,182,182
765,15643903,Yao,619,France,Male,27,1,154483.98,1,1,0,156394.74,79574,Female,disloyal Customer,30,Business travel,Eco,762,3,3,3,3,5,3,2,5,3,4,3,2,3,5,0,0
766,15569526,Morales,601,France,Male,40,10,98627.13,2,0,0,77977.69,50851,Female,Loyal Customer,40,Personal Travel,Eco,421,3,3,3,3,4,3,4,4,4,2,4,2,3,4,44,42
767,15777067,Thomas,445,France,Male,64,2,136770.67,1,0,1,43678.06,111565,Male,Loyal Customer,37,Business travel,Business,2179,2,5,5,5,5,4,4,2,2,2,2,4,2,4,15,8
768,15795511,Vasiliev,800,Germany,Male,39,4,95252.72,1,1,0,13906.34,96378,Male,Loyal Customer,24,Business travel,Business,1407,2,2,2,2,4,4,4,4,4,2,4,5,5,4,35,7
769,15610419,Chukwueloka,554,France,Male,33,3,117413.95,1,1,1,12766.74,40773,Female,disloyal Customer,23,Business travel,Eco,558,5,0,5,1,3,5,3,3,3,4,3,2,2,3,0,0
770,15644994,Ko,714,Germany,Male,54,4,137986.58,2,0,1,51308.54,25985,Female,Loyal Customer,23,Business travel,Business,577,1,1,1,1,3,3,3,3,5,5,3,4,5,3,6,0
771,15703707,Atkins,656,France,Male,44,10,143571.52,1,0,0,127444.14,70310,Female,disloyal Customer,37,Business travel,Business,334,3,3,3,3,2,3,2,2,4,3,5,4,4,2,0,0
772,15659327,Moffitt,520,France,Male,49,5,121197.64,1,1,0,72577.33,46845,Female,disloyal Customer,49,Business travel,Eco,776,1,2,2,5,2,2,2,2,1,4,3,5,3,2,0,0
773,15771323,Panicucci,480,Spain,Male,39,5,121626.9,1,1,1,82438.13,92654,Female,Loyal Customer,51,Personal Travel,Eco,453,1,5,1,4,2,5,5,3,3,1,3,3,3,3,0,0
774,15750549,Akobundu,660,Germany,Male,30,1,84440.1,2,1,1,60485.98,30681,Male,Loyal Customer,25,Business travel,Business,2101,2,2,2,2,5,5,5,5,1,1,3,5,1,5,98,113
775,15698462,Chiu,532,France,Male,36,4,0,2,1,1,132798.78,29906,Female,disloyal Customer,38,Business travel,Eco,548,3,5,3,2,4,3,4,4,3,1,5,2,2,4,0,0
776,15739692,Tsui,679,France,Male,42,1,0,2,0,0,71823.15,47563,Male,Loyal Customer,23,Personal Travel,Eco Plus,558,1,4,1,2,1,1,1,1,3,3,5,3,4,1,0,0
777,15744041,Yobanna,780,France,Female,26,3,140356.7,1,1,0,117144.15,69059,Female,disloyal Customer,25,Business travel,Eco,1389,3,3,3,3,5,3,5,5,1,2,4,3,3,5,17,0
778,15700714,Hollis,747,France,Male,29,7,0,2,1,1,141706.43,112513,Male,Loyal Customer,62,Personal Travel,Eco,846,1,4,1,5,5,1,5,5,5,2,4,5,4,5,20,4
779,15777743,Cattaneo,705,France,Female,39,3,92224.56,1,1,1,54517.25,86645,Male,Loyal Customer,77,Business travel,Eco,346,4,4,4,4,4,4,4,4,1,2,1,4,2,4,4,0
780,15623143,Lung,732,France,Female,43,9,0,2,1,0,183147.17,113505,Male,Loyal Customer,48,Business travel,Eco,197,1,3,3,3,1,1,1,1,2,3,3,3,2,1,0,0
781,15712568,Angelo,515,Spain,Male,40,10,121355.99,1,1,0,138360.29,77115,Male,Loyal Customer,21,Business travel,Business,1481,2,2,2,2,3,5,3,3,2,3,2,4,2,3,0,0
782,15617432,Folliero,816,Germany,Female,40,9,109003.26,1,1,1,79580.56,36486,Female,disloyal Customer,29,Business travel,Business,1249,2,2,2,3,5,2,5,5,4,4,3,2,4,5,21,63
783,15650424,Bryant,641,France,Female,48,3,147341.43,1,1,1,157458.61,30368,Female,Loyal Customer,48,Business travel,Business,2996,3,5,5,5,4,3,4,3,3,2,3,1,3,1,0,0
784,15728829,Weigel,509,France,Male,18,7,102983.91,1,1,0,171770.58,49047,Female,Loyal Customer,59,Business travel,Business,2579,1,1,1,1,3,4,1,4,4,4,5,3,4,4,0,59
785,15680430,Ajuluchukwu,601,Germany,Female,49,4,96252.98,2,1,0,104263.82,96364,Male,Loyal Customer,25,Personal Travel,Business,1246,1,4,1,4,2,1,2,2,5,3,4,5,5,2,4,8
786,15687626,Zhirov,527,France,Male,39,4,0,2,1,0,167183.07,78374,Female,Loyal Customer,49,Business travel,Business,980,5,5,5,5,4,4,5,5,5,5,5,4,5,4,0,0
787,15609187,Cox,455,France,Female,27,5,155879.09,2,0,0,70774.97,21543,Female,Loyal Customer,50,Personal Travel,Eco,164,3,1,3,1,1,1,2,1,1,3,1,3,1,1,0,0
788,15609521,Chimaraoke,803,Germany,Male,34,4,142929.16,2,1,1,114869.56,16651,Male,disloyal Customer,24,Business travel,Eco,488,1,0,1,4,4,1,4,4,4,5,5,1,2,4,106,90
789,15752626,Genovese,553,France,Male,32,7,64082.09,1,0,1,109159.58,54798,Male,disloyal Customer,37,Business travel,Eco,862,1,1,1,3,4,1,4,4,5,3,1,3,1,4,8,0
790,15571756,Ohearn,724,France,Female,28,5,0,1,1,0,59351.68,108062,Male,Loyal Customer,45,Business travel,Business,1166,1,1,1,1,5,5,5,4,4,4,4,4,4,5,0,2
791,15814040,Munroe,610,France,Female,45,1,0,2,1,1,199657.46,53764,Male,disloyal Customer,10,Business travel,Eco,1195,4,4,4,3,4,4,3,4,5,4,1,1,1,4,0,0
792,15658211,Morrison,559,Spain,Female,39,2,0,2,1,1,121151.1,49514,Female,Loyal Customer,33,Business travel,Business,1804,2,2,2,2,4,3,2,5,5,4,5,3,5,2,0,1
793,15742091,Parkhill,825,Germany,Female,35,6,118336.95,1,1,0,26342.33,46677,Female,Loyal Customer,31,Personal Travel,Eco,73,1,2,1,4,3,1,3,3,4,5,3,3,4,3,0,20
794,15787168,Y?,819,Spain,Female,28,8,168253.21,1,1,1,102799.14,49819,Female,Loyal Customer,52,Business travel,Eco,363,5,3,3,3,4,5,2,5,5,5,5,5,5,4,0,0
795,15772363,Hilton,772,Germany,Female,42,0,101979.16,1,1,0,90928.48,100913,Female,Loyal Customer,9,Personal Travel,Eco,377,2,4,2,1,3,2,3,3,5,5,5,3,4,3,0,0
796,15659364,Thompson,685,Spain,Male,23,5,164902.43,1,0,0,141152.28,25442,Female,Loyal Customer,63,Business travel,Eco,669,3,5,5,5,1,4,3,3,3,3,3,1,3,1,4,3
797,15738980,Yobanna,506,France,Male,43,2,0,2,1,0,105568.6,41746,Female,Loyal Customer,27,Personal Travel,Eco,695,3,3,3,4,4,3,4,4,4,3,4,4,3,4,7,14
798,15794236,Thorpe,642,Germany,Male,22,10,111812.52,2,1,1,183045.46,78171,Female,Loyal Customer,32,Business travel,Business,2639,3,2,2,2,3,3,3,3,3,1,4,3,3,3,0,0
799,15721383,Harvey,627,Spain,Male,40,10,0,2,1,1,194792.42,111575,Male,disloyal Customer,17,Business travel,Eco,794,4,4,4,3,5,4,5,5,2,3,4,3,4,5,22,7
800,15652981,Robinson,600,Germany,Male,30,2,119755,1,1,1,21852.91,113839,Male,Loyal Customer,47,Personal Travel,Eco Plus,397,1,5,1,2,5,1,1,5,5,2,4,4,4,5,4,0
801,15722731,Manna,653,France,Male,46,0,119556.1,1,1,0,78250.13,10304,Female,Loyal Customer,52,Business travel,Business,3676,1,1,1,1,5,5,5,4,2,4,5,5,5,5,155,152
802,15640507,Li,762,Spain,Female,35,3,119349.69,3,1,1,47114.18,543,Male,Loyal Customer,53,Business travel,Business,3460,1,1,1,1,4,4,4,4,4,4,4,5,4,3,0,0
803,15578878,Hancock,569,Spain,Female,30,3,139528.23,1,1,1,33230.37,105601,Female,Loyal Customer,36,Business travel,Business,2493,2,2,2,2,4,5,4,5,5,5,5,4,5,3,74,70
804,15744295,Hao,756,France,Male,40,1,94773.11,1,1,0,114279.63,128991,Female,Loyal Customer,46,Business travel,Business,236,3,5,3,3,5,4,4,5,5,5,5,5,5,5,0,11
805,15776558,Nicholls,673,France,Male,31,1,108345.22,1,0,1,38802.03,95765,Female,Loyal Customer,15,Personal Travel,Eco,453,1,1,1,2,1,1,1,1,2,5,2,4,2,1,13,7
806,15596136,Folliero,637,France,Female,36,9,166939.88,1,1,1,72504.76,71363,Female,Loyal Customer,39,Business travel,Business,258,1,1,5,1,5,5,5,4,4,4,4,5,4,5,170,174
807,15704597,Trumbull,644,France,Male,33,7,174571.36,1,0,1,43943.09,62814,Male,Loyal Customer,57,Personal Travel,Eco,2504,1,5,1,5,5,1,5,5,3,3,4,3,5,5,13,0
808,15648272,Medvedeva,658,Spain,Male,35,9,71829.34,1,1,1,68141.92,47718,Male,Loyal Customer,67,Personal Travel,Eco Plus,1504,3,1,3,3,4,3,4,4,1,4,2,4,3,4,3,0
